지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
239,세종,2022-06-24,24,22.3,725,28.2,1539,,2.7,249,4.9,216,9.4,6.3,200,56,3.3,230,1424,2,1766,180,20.3,60,1514,80.4,23.8,988.7,1002.5,2239,994,307,998.8,14.7,6.5,,,,,,,,,6.1,5,26.3,20.4,,,,,,,,,,,,,,
239,세종,2022-06-25,26.9,22,240,32.7,1446,,,,,,,5.7,160,1336,3.2,160,1339,1.3,1154,160,21.3,52,1440,72.9,25.4,994.5,1007.5,2234,1002.3,11,1004.6,14.7,8.3,,,,,,,,,2.8,1.9,28.5,20,,,,,,,,,,,,,,
239,세종,2022-06-26,27.2,24.1,545,30.5,1709,,,,,,,6.3,230,1325,3.4,160,1401,1.7,1484,180,21.7,63,1713,72.5,25.9,998.7,1011.4,2257,1006.3,229,1008.8,14.7,4.5,,,,,,,,,7.9,4.6,29.8,22.5,,,,,,,,,,,,,,
239,세종,2022-06-27,27.9,25.1,655,30.3,1025,,.1,,.1,,.1,8.1,160,1719,4.3,180,1421,2,1711,180,21.8,61,2311,70,26.2,997.5,1010.9,1,1005.2,2015,1007.6,14.7,.6,,,,,,,,,9.9,4.6,28.3,24.1,,,,,,,,,,,,,,
239,세종,2022-06-28,29.1,27.3,420,31.3,1312,,,,,,,8.7,160,1135,4.8,180,1626,2.9,2493,180,20.9,55,1646,61.8,24.7,993.9,1006.1,4,1002,1659,1003.8,14.7,4.5,,,,,,,,,9.3,4.6,34.4,24.9,,,,,,,,,,,,,,
239,세종,2022-06-29,26.2,24.1,654,29.2,1453,,6.9,633,17.7,625,49.9,8.8,180,151,4.7,180,207,2.3,1948,180,22.8,61,134,82.5,27.8,995.3,1008.2,2328,1002.3,320,1005.4,14.7,.2,,,,,,,,,9.6,3.8,27.3,23.5,,,,,,,,,,,,,,
239,세종,2022-06-30,26.4,24.4,2354,30.4,1422,,5.4,1227,5.5,1138,12.8,6.7,250,641,3.4,320,1230,1.7,1467,180,23.2,65,1204,83.4,28.4,1000.5,1013.4,2314,1008.2,1,1010.7,14.7,6.6,,,,,,,,,7.4,3.4,29,23.6,,,,,,,,,,,,,,
239,세종,2022-07-01,28,23,448,33.1,1507,,,,,,,4.6,290,1244,2.7,290,1244,1.1,914,270,21.9,48,1448,71.8,26.3,1004,1014.9,815,1012.7,1724,1014.1,14.7,12.4,,,,,,,,,4.5,2.5,33.5,21.4,,,,,,,,,,,,,,
239,세종,2022-07-02,28.7,23,445,34,1417,,,,,,,4.3,320,1637,2.9,320,1643,1.2,1017,320,22.2,44,1328,70,26.7,1002.2,1014.6,2,1009.7,1805,1012.2,14.6,13.2,,,,,,,,,3.8,1,37.2,22.3,,,,,,,,,,,,,,
239,세종,2022-07-03,27.6,22.3,2021,34.3,1513,,18.4,1920,50.3,1904,51.7,9.7,160,1911,6.8,160,1859,1.2,1004,270,22.1,45,1422,75.1,26.7,998.5,1011.1,16,1006.3,1725,1008.5,14.6,11.4,,,,,,,,,6.5,3.5,36.6,21.4,,,,,,,,,,,,,,
239,세종,2022-07-04,27.1,22.7,4,33.4,1522,,,,,,,4.5,230,1647,2.7,200,1648,.8,728,110,23.2,51,1516,81,28.4,995.3,1007.8,32,1003.2,1607,1005.3,14.6,6.7,,,,,,,,,7.4,3.5,34,22,,,,,,,,,,,,,,
239,세종,2022-07-05,27.6,23.8,241,33.7,1643,,,,,,,3.4,250,1646,2.4,320,1148,.8,729,250,23.9,57,1645,81.3,29.6,995.1,1007.2,2333,1003.5,1719,1005.2,14.6,4,,,,,,,,,8,4.6,34.5,24.2,,,,,,,,,,,,,,
239,세종,2022-07-06,29.2,24.8,508,34.6,1618,,2,1851,2,1851,2,5.2,70,1854,3.5,90,1900,1.1,948,110,23.8,49,1536,74.4,29.5,997,1008.4,800,1005.2,1702,1007,14.6,7.6,,,,,,,,,7.3,3.5,35.8,25.1,,,,,,,,,,,,,,
239,세종,2022-07-07,28.3,25.7,435,33,1434,,4.5,2326,7.9,2243,9.5,7.5,140,1038,4.8,160,1038,1.7,1428,180,23.3,52,1119,75.6,28.6,995.9,1007.9,201,1003.9,1705,1005.9,14.6,6.4,,,,,,,,,7.4,4,32.1,24.8,,,,,,,,,,,,,,
239,세종,2022-07-08,26.9,23.3,2345,31.2,1302,,.1,,.2,,.2,4.6,270,1312,3,250,1315,1.1,940,290,22.3,55,1551,77,27,992.8,1004.7,1,1001,1754,1002.9,14.6,5.1,,,,,,,,,6,3.5,31.1,23.2,,,,,,,,,,,,,,
239,세종,2022-07-09,25.7,21.9,305,29.8,1413,,,,,,,3.1,250,1215,1.7,320,830,.7,639,290,22,63,1406,81,26.5,992.9,1004.8,2342,1001.7,1807,1003,14.6,1.5,,,,,,,,,5.9,3.1,28.9,22.5,,,,,,,,,,,,,,
239,세종,2022-07-10,27.5,22.9,544,33.9,1542,,1.4,2216,2.1,2216,2.4,4.3,200,2217,2.1,70,1327,.8,680,290,23,52,1502,78.3,28.1,994.7,1006.5,924,1002.8,1713,1004.8,14.5,7,,,,,,,,,6,2.6,34.2,23,,,,,,,,,,,,,,
239,세종,2022-07-11,24.5,22.9,819,27.6,1735,,.6,212,1.7,920,3.8,3.6,320,506,2.1,320,511,.8,712,360,22.5,74,1420,89.3,27.3,996,1008,2215,1004.8,307,1006.1,14.5,1.7,,,,,,,,,7.3,3.5,27.3,23.8,,,,,,,,,,,,,,
239,세종,2022-07-12,26.6,23.4,108,29.9,1543,,,,,,,3.3,70,1340,1.9,70,643,.9,770,90,23.4,68,1407,83.5,28.7,997.3,1008.7,1040,1006.3,2330,1007.4,14.5,0,,,,,,,,,7.8,3.3,30.2,23.4,,,,,,,,,,,,,,
239,세종,2022-07-13,24.9,23.9,548,26.5,32,,3.7,1837,8.6,1802,17.7,6.1,200,2348,3.6,160,28,1.7,1441,90,22.5,75,216,87.1,27.3,993,1007.3,236,999.5,1746,1003.1,14.5,0,,,,,,,,,9.1,4.8,25.7,23.7,,,,,,,,,,,,,,
239,세종,2022-07-14,26,23.1,2358,30,1500,,.2,,.2,,.2,5.3,230,19,2.8,160,5,1.4,1186,180,22.6,66,1516,82,27.4,990.3,1001.9,2224,998.7,257,1000.3,14.5,3.3,,,,,,,,,6.1,3.9,32.8,23.6,,,,,,,,,,,,,,
239,세종,2022-07-15,25.4,21.3,422,30.4,1447,,,,,,,4.3,290,1500,2.4,320,1722,1.1,925,290,20.4,50,1520,75.6,23.9,990,1002,644,997.9,1721,1000.1,14.5,9.4,,,,,,,,,3.1,1.3,32.4,21,,,,,,,,,,,,,,
239,세종,2022-07-16,25.5,21.1,510,30.5,1331,,,,,,,5.2,290,1416,3.5,290,1651,1.3,1157,180,19.8,54,1425,72.3,23.1,988.8,1000.8,2147,997.4,1307,998.8,14.4,10.3,,,,,,,,,5,2.5,32.6,20.8,,,,,,,,,,,,,,
239,세종,2022-07-17,25.4,20.6,512,30.1,1423,,,,,,,4.8,270,1157,2.7,250,1233,1.1,911,270,20.6,54,1258,76.1,24.3,990.8,1002.6,2254,999.6,1723,1000.9,14.4,7.2,,,,,,,,,7.3,3.5,31.8,20.9,,,,,,,,,,,,,,
239,세종,2022-07-18,22.3,21.1,821,24.7,1,,6.1,803,27.5,753,76.8,4.9,90,1308,3.2,90,1425,1.5,1283,90,21.3,83,1,94.4,25.3,989.4,1001.8,13,997.8,1653,999.6,14.4,0,,,,,,,,,8,6.1,23.6,21.1,,,,,,,,,,,,,,
239,세종,2022-07-19,24.5,20.3,631,30.7,1429,,,,,,,4.8,230,1506,2.8,230,1513,.9,807,230,21.4,62,1448,84,25.5,992.9,1006.7,2319,999.6,120,1003,14.4,5.3,,,,,,,,,7.1,5.3,30.6,19.7,,,,,,,,,,,,,,
239,세종,2022-07-20,26.9,22.4,529,32.2,1620,,,,,,,3.8,340,1422,2.5,320,1648,1,855,320,21.3,50,1608,73.6,25.4,996,1008.2,826,1003.7,2346,1006.1,14.4,7.3,,,,,,,,,8,2.9,33.7,22.2,,,,,,,,,,,,,,
239,세종,2022-07-21,23.6,22.5,1343,25.6,1050,,1.9,157,7.1,244,22.7,5.5,320,1259,3.6,320,1153,1.4,1198,290,21.4,71,1729,88.1,25.6,991.6,1005.4,2338,998.5,926,1001.8,14.3,1.2,,,,,,,,,8,5,25.3,22.7,,,,,,,,,,,,,,
239,세종,2022-07-22,24.9,21.6,459,29.8,1517,,,,,,,4.7,320,944,2.9,340,953,1.3,1131,290,20.1,55,1239,75.9,23.6,995.8,1007,833,1004.7,1515,1006,14.3,6.6,,,,,,,,,6.3,4.9,31.6,21.1,,,,,,,,,,,,,,
239,세종,2022-07-23,24.2,21.1,509,28.1,1234,,7.2,2215,17.4,2214,22.9,4.4,110,2054,2.4,160,2058,1,847,160,20.8,64,1230,82.5,24.6,994.7,1007.1,215,1002,2141,1004.8,14.3,2.3,,,,,,,,,8.3,4.5,28.4,21,,,,,,,,,,,,,,
239,세종,2022-07-24,24.1,22.3,526,26.1,1430,,.9,1019,2.4,1016,7.5,2.9,110,319,2.3,90,307,.7,616,90,23,85,951,94,28.2,992.4,1005.8,2355,1000.7,448,1002.5,14.3,.1,,,,,,,,,6.8,4,26.5,23.3,,,,,,,,,,,,,,
239,세종,2022-07-25,26.7,23.4,618,31.6,1636,,,,,,,4.3,340,1242,2.7,320,930,1.1,969,320,22.2,53,1510,78.3,26.8,998.5,1010,2338,1005.8,1,1008.6,14.2,8.7,,,,,,,,,3,2.4,32.7,23.7,,,,,,,,,,,,,,
239,세종,2022-07-26,27.7,22.2,506,33.4,1355,,,,,,,3.2,110,1150,2,290,1947,.8,732,290,22.4,45,1652,75.4,27.2,999.2,1010.7,725,1007.4,1748,1009.3,14.2,8.8,,,,,,,,,2.6,.9,35,22.3,,,,,,,,,,,,,,
239,세종,2022-07-27,27.5,24.7,531,30.9,1654,,,,,,,6.5,110,1152,3.5,110,1152,2,1730,90,21.1,51,1733,69.5,25.1,999.5,1010.9,1030,1008.2,1720,1009.6,14.2,10.2,,,,,,,,,5.3,2.3,36.4,23.9,,,,,,,,,,,,,,
239,세종,2022-07-28,27,23.4,543,33,1341,,2,1805,4.4,1721,4.4,5.1,90,836,3.3,140,1810,1.7,1444,90,22.7,56,1418,79,27.7,1000.7,1012.2,2314,1009.3,1539,1010.8,14.1,9.3,,,,,,,,,4.6,2.5,35.1,22.1,,,,,,,,,,,,,,
239,세종,2022-07-29,29.7,24.3,533,34.5,1555,,,,,,,4.7,70,1424,2.7,70,1218,1.5,1256,90,23.2,49,1539,70.3,28.5,1001.6,1013.3,836,1009.4,1822,1011.7,14.1,11.3,,,,,,,,,3.3,.8,37,24,,,,,,,,,,,,,,
239,세종,2022-07-30,28.9,25.4,536,32.5,1105,,,,,,,6.7,140,1129,4.1,70,1458,2.3,1944,90,22.7,58,1309,69.6,27.5,999.2,1011.5,1,1007.4,1806,1009.2,14.1,5.9,,,,,,,,,6.5,1.1,34.2,24.3,,,,,,,,,,,,,,
239,세종,2022-07-31,26,24.9,620,28,5,,2.6,1802,5.3,1312,17.7,4.6,70,1816,3.2,70,1748,1.5,1329,90,24.1,69,30,89.5,30,995.8,1008,108,1004.8,1903,1005.8,14.1,.1,,,,,,,,,9.6,2.9,27.8,25.3,,,,,,,,,,,,,,
239,세종,2022-08-01,27.4,24.8,218,32.4,1438,,.6,653,1.1,607,4.7,7.3,50,1514,4.5,90,1519,1.7,1450,90,24.5,61,1459,85.5,30.8,995.4,1006.8,1009,1003.6,1813,1005.4,14,3,,,,,,,,,8.1,2.8,32.4,25.7,,,,,,,,,,,,,,
239,세종,2022-08-02,27.4,25.5,248,31,1430,,0,,0,,0,6.2,250,1512,3.4,180,1304,1.5,1269,180,24.1,67,1431,82.8,30,999.1,1011.1,2145,1006.3,1,1009.2,14,3.9,,,,,,,,,8.5,4.9,32.1,26.3,,,,,,,,,,,,,,
239,세종,2022-08-03,28.6,25.6,2327,32.8,1459,,.3,726,.4,726,.4,5.1,320,1244,2.9,290,1248,1.5,1254,180,24.3,61,1450,78.4,30.4,1000.4,1011.8,730,1009,1738,1010.5,14,7.6,,,,,,,,,5,3,35.1,25.7,,,,,,,,,,,,,,
239,세종,2022-08-04,28.3,24.7,310,33.2,1445,,,,,,,4.5,360,1455,2.7,320,1149,1,848,270,24.4,59,1338,80.5,30.6,999.6,1011.6,716,1007.8,1756,1009.6,14,6.9,,,,,,,,,5,3.3,34.3,24.9,,,,,,,,,,,,,,
239,세종,2022-08-05,28.4,25.5,238,32.6,1522,,.8,725,1.2,701,1.4,4.3,230,1606,2.8,200,1506,.8,709,160,24.9,64,1523,82.5,31.4,996.5,1008.6,1,1004,1620,1006.5,13.9,6.9,,,,,,,,,5.3,3.5,33.1,25.7,,,,,,,,,,,,,,
239,세종,2022-08-06,28.8,25.5,517,33.4,1427,,,,,,,4.2,180,1053,2.4,180,1057,.9,741,180,24.7,58,1242,79.1,31,996.3,1007.6,2358,1004.5,1717,1006.3,13.9,9.2,,,,,,,,,4.5,2,35,25.4,,,,,,,,,,,,,,
239,세종,2022-08-07,29,26,551,32.8,1336,,,,,,,4.6,200,1403,2.8,180,1354,1.1,924,200,24.8,64,1425,79.1,31.3,996.7,1007.7,627,1005.6,1754,1006.7,13.8,5.5,,,,,,,,,7,3.9,33.4,26.3,,,,,,,,,,,,,,
239,세종,2022-08-08,27.9,26.1,1644,29.5,1107,,6,1630,7.3,1630,7.3,6.5,230,753,3.4,180,1119,2,1746,180,24,73,1055,79.4,29.8,997.3,1007.9,648,1006.3,256,1007.3,13.8,0,,,,,,,,,10,4.8,29.7,25.9,,,,,,,,,,,,,,
239,세종,2022-08-09,27.4,25.4,354,29.8,1605,,.6,354,2.1,322,6.6,6.9,180,1444,3.3,180,2257,2.2,1916,180,23.7,70,1608,81.3,29.4,996.8,1008.2,813,1005.4,1656,1006.8,13.8,.5,,,,,,,,,10,,27.8,25.2,,,,,,,,,,,,,,
239,세종,2022-08-10,24.7,23,1012,27.5,1,,13.8,1957,32.9,1947,139.3,7.2,320,1959,4.7,320,2004,1.3,1165,320,23.8,78,1,95.4,29.6,996.1,1007.4,1007,1004.6,207,1006.2,13.8,0,,,,,,,,,10,5.3,26.1,23.6,,,,,,,,,,,,,,
239,세종,2022-08-11,24.9,24.3,1356,26.2,343,,5.5,810,18.9,755,65.8,6.9,200,311,3.3,180,737,1.8,1549,160,24,87,345,94.8,29.7,994.5,1006.2,1,1003.8,527,1004.6,13.7,0,,,,,,,,,9.9,4.4,25.6,24.3,,,,,,,,,,,,,,
239,세종,2022-08-12,26.8,23.4,640,32,1536,,0,,0,,0,4.4,320,1155,2.9,320,1200,1,834,320,22.1,48,1232,77.5,26.6,996.1,1007.4,1019,1004.5,1616,1006.2,13.7,11.3,,,,,,,,,4.4,2.3,30.6,24.5,,,,,,,,,,,,,,
239,세종,2022-08-13,25.3,23.4,535,27.8,1145,,2.4,2222,5.6,2216,18.3,3.3,290,1437,2.4,320,1441,.7,588,160,23.3,78,1054,88.8,28.5,995.9,1007.2,739,1004.7,1643,1006,13.7,.1,,,,,,,,,8.1,3.9,27.2,24.1,,,,,,,,,,,,,,
239,세종,2022-08-14,26.7,24.4,447,31,1519,,3.7,59,6,102,8.6,5.6,200,1116,2.7,160,1112,1,892,160,24.6,72,1514,88.5,30.9,995.9,1006.7,1003,1005.3,320,1005.9,13.6,.9,,,,,,,,,7.4,3.9,27.8,24.5,,,,,,,,,,,,,,
239,세종,2022-08-15,28.2,24.6,2337,31.1,1443,,22.8,2327,27.9,2251,29.8,8.9,180,1923,4,180,1931,2.5,2192,180,23.7,68,1201,77.4,29.3,992.3,1005.9,26,999.6,1803,1002.3,13.6,2.6,,,,,,,,,9.1,3.4,28.9,24.3,,,,,,,,,,,,,,
239,세종,2022-08-16,25.8,23.7,917,29.7,1458,,.5,459,.7,445,.7,4.7,230,25,2.5,200,26,1.1,992,180,23.2,69,1522,86.5,28.5,993.9,1005.9,2242,1000.6,140,1003.9,13.6,6.2,,,,,,,,,6.6,2.9,28.4,23.2,,,,,,,,,,,,,,
239,세종,2022-08-17,24.8,21.6,2359,30.7,1316,,6.9,417,7.4,415,7.9,4.5,200,1452,2.7,340,1757,.9,803,320,22.2,62,1317,86.1,26.9,996,1007.9,2302,1004.2,1607,1006.1,13.5,3.3,,,,,,,,,6.1,4.3,27.7,22.1,,,,,,,,,,,,,,
239,세종,2022-08-18,24.4,19.1,517,30.4,1443,,,,,,,3.3,290,1220,2.1,230,1318,.8,693,270,20,49,1430,78.5,23.4,997.6,1009,714,1006.8,1537,1007.8,13.5,7.1,,,,,,,,,3.9,2,28.7,17.6,,,,,,,,,,,,,,
239,세종,2022-08-19,26,20.7,258,29.7,1244,,,,,,,6.1,180,1945,3,180,2151,1.3,1136,180,22.7,70,945,82.8,27.7,993.3,1007.3,1,1000.7,1809,1003.4,13.5,2.3,,,,,,,,,8.8,5.6,27.3,19.2,,,,,,,,,,,,,,
239,세종,2022-08-20,27.2,24.5,2312,31.5,1440,,10,422,37.4,358,41,5.8,250,250,3.6,140,347,1.2,1069,180,24.1,64,1346,84.1,30.1,992.1,1004.2,2225,1000,346,1002.1,13.4,5.3,,,,,,,,,6.6,3.4,29.8,23.8,,,,,,,,,,,,,,
239,세종,2022-08-21,27,23.4,445,32.1,1440,,,,,,,4.1,70,1359,2.5,140,1521,1.2,1023,90,22,49,1443,76.4,26.5,994.8,1006.2,1023,1003.6,1657,1004.8,13.4,10.4,,,,,,,,,3.5,1.8,30.3,23,,,,,,,,,,,,,,
239,세종,2022-08-22,26.8,23,540,32,1416,,,,,,,3.9,230,1230,2,360,1030,.8,727,180,22.2,56,1307,77.3,26.8,994.5,1005.9,738,1003.2,1456,1004.5,13.3,6.5,,,,,,,,,7.8,3.4,29.8,22.4,,,,,,,,,,,,,,
239,세종,2022-08-23,24.1,22.8,2322,25.4,23,,6.3,1309,22.7,1259,33.2,2.2,160,1328,1.7,180,1733,.7,587,180,22.8,82,3,92.4,27.7,995.8,1007.5,2226,1004.6,143,1005.9,13.3,.1,,,,,,,,,8.3,5.5,26.1,23.5,,,,,,,,,,,,,,
239,세종,2022-08-24,23,21,2309,25.9,1431,,.1,,.3,216,.4,6.2,70,1039,4.3,70,1046,2,1737,90,18.6,60,1433,77.6,21.5,997.7,1009.7,955,1006.8,1829,1007.9,13.3,2.5,,,,,,,,,7.4,4.1,26,20,,,,,,,,,,,,,,
239,세종,2022-08-25,21.8,17.9,2341,28.3,1338,,0,,0,,0,5.9,340,1602,3.8,340,1546,1.1,909,200,17.8,53,1816,79.3,20.5,997.6,1009.4,2230,1005.9,1439,1007.9,13.2,2,,,,,,,,,9.3,4,25.4,17.8,,,,,,,,,,,,,,
239,세종,2022-08-26,22.1,15.9,541,27.9,1548,,,,,,,3.8,50,1331,2.1,160,1502,1,843,270,17.2,51,1549,75.8,19.7,997.5,1009.1,2307,1005.7,1453,1007.7,13.2,9.8,,,,,,,,,3.5,1.1,25.8,15.3,,,,,,,,,,,,,,
239,세종,2022-08-27,20.9,16.4,2359,25.3,1411,,,,,,,6.4,320,1105,4.4,340,1108,1.8,1596,320,12.8,34,1113,63.5,15.1,1000.2,1013.4,2358,1008.1,226,1010.5,13.2,9,,,,,,,,,4.6,1.4,25.3,14.5,,,,,,,,,,,,,,
239,세종,2022-08-28,21.2,14.7,551,27.8,1537,,,,,,,6,160,1312,3.3,90,1042,1.2,1008,90,14.2,35,1522,66.8,16.2,1004.2,1016.1,805,1013.1,1701,1014.6,13.1,11.3,,,,,,,,,4.1,1.5,26.3,13.5,,,,,,,,,,,,,,
239,세종,2022-08-29,19.5,16.8,2328,21.5,1015,,.7,1200,1.8,1114,5.1,4,70,935,2.9,70,939,1.4,1202,90,15.5,60,333,78.5,17.6,1005.4,1017.6,1128,1014.8,253,1015.8,13.1,0,,,,,,,,,8.8,3.9,22.5,18.2,,,,,,,,,,,,,,
239,세종,2022-08-30,19,16.8,11,20.3,1638,,2.3,1406,9.9,1333,43.4,4.7,90,441,2.4,50,444,1,851,70,18,85,123,94.4,20.7,1000.3,1015.9,1,1007.6,2331,1010.7,13.1,0,,,,,,,,,8.9,7.6,21,18.1,,,,,,,,,,,,,,
239,세종,2022-08-31,20.9,19.3,2330,23.6,1153,,.6,116,2.2,114,7.1,3.2,320,1043,2,70,1203,.8,709,320,19.1,76,1617,90.1,22.2,998.2,1011.1,2349,1006.8,313,1008.5,13,0,,,,,,,,,8,5.9,22.6,17.7,,,,,,,,,,,,,,
239,세종,2022-09-01,22.3,19.1,108,28.2,1618,,,,,,,4.4,360,1150,3,360,1153,.9,755,340,18.4,51,1720,80.1,21.1,1003.2,1015.7,2400,1010.8,120,1013.5,13,6.1,,,,,,,,,7.8,4,25.1,17.8,,,,,,,,,,,,,,
239,세종,2022-09-02,22.8,17.8,618,27.7,1528,,,,,,,9.3,160,1207,5,90,1214,1.9,1632,90,16.8,51,1207,71.1,19.1,1005.3,1016.8,815,1013.9,1511,1015.6,12.9,5.3,,,,,,,,,5.3,3.1,24.6,15.1,,,,,,,,,,,,,,
239,세종,2022-09-03,23.3,20.7,201,26.8,1303,,,,,,,7.5,140,1247,4.9,110,1252,3,2597,90,17.4,62,1221,70,19.9,1003.7,1015.8,4,1012.7,1436,1013.9,12.9,3.4,,,,,,,,,7.3,4.6,24.8,17.9,,,,,,,,,,,,,,
239,세종,2022-09-04,24.1,20.8,631,27.4,1707,,1,1927,1,1927,2.6,5.4,90,652,3.8,90,23,1.7,1471,90,20.5,69,1233,80.9,24.2,999.3,1013.6,1,1006.9,1503,1009.5,12.9,0,,,,,,,,,9.8,2.8,24.7,20.4,,,,,,,,,,,,,,
239,세종,2022-09-05,22.3,18.3,2322,25.2,1419,,2.8,1715,9.6,2202,61.5,6.3,320,2350,4,340,2355,1.1,984,340,21.5,94,1,95.5,25.9,994.1,1008.9,2,998.4,2358,1004.3,12.8,0,,,,,,,,,10,7.4,24.4,18.4,,,,,,,,,,,,,,
239,세종,2022-09-06,20.1,17.1,459,25.5,1519,,8.7,454,23.6,414,72.2,12.1,340,606,8.2,340,545,2.6,2218,320,16.2,52,1630,79.6,18.5,994.9,1013.9,2352,994.7,400,1005.1,12.8,5.7,,,,,,,,,5.5,3.1,22.7,15,,,,,,,,,,,,,,
239,세종,2022-09-07,20.6,16.2,412,27.7,1507,,,,,,,5.2,340,1625,3.5,320,1602,1,901,290,14.3,30,1634,71.3,16.6,1007,1018.9,2212,1014,1,1017.3,12.8,6.9,,,,,,,,,4.1,3.3,23.6,13.8,,,,,,,,,,,,,,
239,세종,2022-09-08,21.1,14.3,612,29.2,1515,,,,,,,3.9,70,1355,2.2,70,1252,.7,635,90,14.6,36,1448,69.6,16.6,1007.6,1019.9,746,1015.7,1656,1018,12.7,10.6,,,,,,,,,2.6,.6,24.5,12.4,,,,,,,,,,,,,,
239,세종,2022-09-09,22.9,17.3,629,28.7,1459,,,,,,,5.8,160,2306,3.3,70,1035,1.2,1062,90,14.9,40,1630,63.6,17.1,1007,1018.6,2359,1015.4,1658,1017.3,12.7,10.2,,,,,,,,,5.1,2.6,26.1,15.6,,,,,,,,,,,,,,
239,세종,2022-09-10,22.1,18.8,507,26.7,1347,,,,,,,6.3,70,1110,4.5,90,1122,2.1,1825,90,14.7,46,1336,63.6,16.7,1007,1018.8,731,1015.9,1612,1017.4,12.6,5.1,,,,,,,,,8.6,5,25.1,15.9,,,,,,,,,,,,,,
239,세종,2022-09-11,23.3,19.4,644,28.3,1439,,,,,,,4.9,90,957,3.4,70,938,1.2,1071,90,16.9,51,1308,68.1,19.2,1004.3,1017.2,1,1012.9,1616,1014.6,12.6,7,,,,,,,,,8.8,2.4,27.1,18.6,,,,,,,,,,,,,,
239,세종,2022-09-12,23,20.7,325,26.6,1302,,.3,127,.9,119,1.9,3.6,70,1729,2.2,110,1730,.9,804,90,20.2,65,1633,85.4,23.7,1003.8,1014.8,812,1012.9,1612,1014.1,12.6,.6,,,,,,,,,9.9,2.6,25,20.8,,,,,,,,,,,,,,
239,세종,2022-09-13,24.1,21.3,628,27.1,1624,,,,,,,4.5,70,2336,3.1,90,2337,1.4,1171,90,19.3,61,1355,75.5,22.4,1005,1016.4,2107,1013.9,123,1015.2,12.5,.4,,,,,,,,,9.3,5,24.7,20.9,,,,,,,,,,,,,,
239,세종,2022-09-14,24.7,21.6,458,28.4,1223,,,,,,,8.3,70,1238,5.4,90,1232,3,2588,90,13.2,41,1726,49.4,15.3,1005,1016.5,734,1013.3,1629,1015.2,12.5,4.7,,,,,,,,,8.5,3,24.3,18.6,,,,,,,,,,,,,,
239,세종,2022-09-15,25.2,21.8,638,29.3,1402,,,,,,,6.6,110,854,4.6,90,239,2.9,2494,90,17.6,51,1050,63.4,20.3,1000.8,1015,4,1008.6,1754,1011,12.5,8.3,,,,,,,,,7.1,1.5,28.2,18.3,,,,,,,,,,,,,,
239,세종,2022-09-16,25.2,21.5,552,29.2,1433,,.1,,.1,,.1,6.3,90,104,4.5,90,124,2.2,1913,90,19.9,60,1047,73.1,23.4,997.9,1009.3,906,1006.4,1437,1008.1,12.4,4.3,,,,,,,,,7.4,5.9,29.2,19.9,,,,,,,,,,,,,,
239,세종,2022-09-17,26.8,23,534,32.7,1443,,,,,,,6,320,1656,3.5,340,1703,1.2,1003,110,21.7,50,1437,75.6,26,997.6,1009.5,823,1005.6,1547,1007.7,12.4,8.1,,,,,,,,,7.4,4.4,33.3,21.5,,,,,,,,,,,,,,
239,세종,2022-09-18,27.5,23.4,614,32.6,1400,,,,,,,7,90,1757,3.6,360,2132,1.8,1585,50,21.5,55,1259,70.8,25.7,992.4,1007.3,2,998.2,2351,1002.4,12.3,5.7,,,,,,,,,8.8,5,34.1,22.8,,,,,,,,,,,,,,
239,세종,2022-09-19,24.4,18.8,2351,30.3,1318,,,,,,,10.2,290,1210,6.9,340,1118,3.2,2760,340,16.4,49,1320,61.8,18.9,990.3,1007.9,2358,996.4,339,1000.4,12.3,7.2,,,,,,,,,5.1,.9,28.4,14.8,,,,,,,,,,,,,,
239,세종,2022-09-20,19.1,15.1,2327,24.6,1211,,,,,,,6.2,110,1026,3.8,90,1026,1.5,1319,90,11.2,36,1359,62.3,13.3,1002.8,1015.9,2234,1007.9,1,1013.2,12.3,6.3,,,,,,,,,3.4,1,23.2,12.2,,,,,,,,,,,,,,
