지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
239,세종,2022-06-03,23.8,17.3,317.0,31.6,1335.0,,,,,,,4.5,320,1526,2.8,320,1542,1.2,998.0,290.0,14.9,28.0,1428.0,61.8,17.0,999.2,1011.5,2344,1007.4,1627.0,1009.4,14.6,9.9,,,,,,,,,3.3,1.9,30.6,15.3,,,,,,,,,,,,,,
239,세종,2022-06-04,24.4,19.0,521.0,30.3,1445.0,,,,,,,4.6,110,856,3.0,90,1759,1.9,1610.0,90.0,13.3,38.0,1445.0,50.9,15.3,999.4,1012.5,340,1006.5,2339.0,1009.6,14.6,8.3,,,,,,,,,7.4,3.3,30.0,16.8,,,,,,,,,,,,,,
239,세종,2022-06-05,18.6,16.6,1701.0,23.7,16.0,,0.5,1403.0,1.7,1403.0,4.0,5.3,290,1934,3.7,340,1940,2.0,1700.0,90.0,13.8,45.0,150.0,75.5,15.9,992.6,1007.0,1,999.9,1921.0,1003.0,14.6,0.0,,,,,,,,,9.5,3.3,20.8,16.2,,,,,,,,,,,,,,
239,세종,2022-06-06,18.9,16.1,100.0,23.0,1633.0,,0.4,1101.0,0.4,1011.0,1.1,5.9,360,1729,3.6,90,1819,1.5,1298.0,50.0,14.4,56.0,1653.0,76.5,16.5,990.8,1005.3,2329,998.5,403.0,1001.1,14.6,4.2,,,,,,,,,6.0,3.4,22.3,14.3,,,,,,,,,,,,,,
239,세종,2022-06-07,17.0,14.1,538.0,20.9,1205.0,,0.2,,0.4,1511.0,0.4,5.1,50,9,3.0,160,1309,1.6,1349.0,90.0,12.4,57.0,857.0,75.6,14.5,997.3,1010.5,2300,1005.1,17.0,1007.7,14.6,1.9,,,,,,,,,5.5,,19.2,11.7,,,,,,,,,,,,,,
239,세종,2022-06-08,19.9,14.5,535.0,26.0,1536.0,,,,,,,3.9,90,743,2.8,320,2129,1.5,1308.0,90.0,12.8,37.0,1540.0,66.0,14.8,1001.1,1013.1,2239,1009.4,1557.0,1011.5,14.6,5.8,,,,,,,,,5.9,4.8,26.2,12.6,,,,,,,,,,,,,,
239,세종,2022-06-09,21.1,17.2,401.0,27.2,1359.0,,0.0,,0.0,,0.0,5.1,320,1528,3.4,320,1534,1.3,1114.0,290.0,14.7,44.0,1400.0,68.4,16.8,1002.7,1014.5,832,1011.2,1638.0,1013.0,14.6,5.4,,,,,,,,,6.5,4.0,26.1,16.6,,,,,,,,,,,,,,
239,세종,2022-06-10,22.9,16.4,434.0,29.1,1359.0,,,,,,,8.6,340,1951,5.1,340,1959,1.3,1145.0,320.0,14.9,41.0,1321.0,63.3,17.0,1003.0,1014.5,622,1011.7,1736.0,1013.3,14.6,8.2,,,,,,,,,5.9,3.1,28.7,14.8,,,,,,,,,,,,,,
239,세종,2022-06-11,23.8,17.5,518.0,30.8,1351.0,,,,,,,5.5,360,1205,4.4,70,1845,1.7,1496.0,90.0,13.5,27.0,1341.0,55.4,15.6,1001.5,1013.9,1,1008.6,1655.0,1011.7,14.6,9.4,,,,,,,,,5.5,4.5,31.8,14.5,,,,,,,,,,,,,,
239,세종,2022-06-12,23.7,18.3,443.0,29.5,1621.0,,,,,,,4.8,50,926,3.2,70,739,1.6,1349.0,90.0,14.3,40.0,1623.0,57.8,16.4,1001.9,1013.9,659,1009.7,1716.0,1012.1,14.7,9.0,,,,,,,,,7.1,3.0,32.0,14.3,,,,,,,,,,,,,,
239,세종,2022-06-13,22.9,19.3,349.0,27.4,1545.0,,,,,,,7.3,50,1551,4.6,90,1912,3.0,2571.0,90.0,12.5,37.0,1723.0,54.1,14.7,998.9,1012.1,1,1006.4,1611.0,1009.2,14.7,10.5,,,,,,,,,7.8,3.4,32.3,17.0,,,,,,,,,,,,,,
239,세종,2022-06-14,18.1,15.7,2348.0,21.7,1053.0,,0.7,1259.0,1.1,1225.0,2.3,7.6,140,1219,5.4,90,1138,3.1,2677.0,90.0,12.6,55.0,1142.0,71.8,14.6,998.4,1010.0,40,1007.6,2358.0,1008.7,14.7,0.4,,,,,,,,,7.6,2.5,20.4,15.8,,,,,,,,,,,,,,
239,세종,2022-06-15,19.0,14.9,348.0,25.4,1553.0,,2.8,334.0,8.9,250.0,20.3,5.9,160,1747,2.9,200,1753,1.3,1112.0,90.0,15.6,58.0,1515.0,82.3,17.8,996.1,1007.6,1,1005.0,1557.0,1006.4,14.7,3.6,,,,,,,,,7.4,5.1,21.9,14.8,,,,,,,,,,,,,,
239,세종,2022-06-16,20.8,17.5,515.0,26.4,1527.0,,,,,,,4.2,160,1305,2.4,320,941,1.2,1029.0,290.0,13.8,45.0,1528.0,65.8,15.8,997.9,1009.7,846,1006.7,1757.0,1008.2,14.7,6.5,,,,,,,,,4.3,3.4,22.8,15.4,,,,,,,,,,,,,,
239,세종,2022-06-17,22.3,16.1,443.0,27.5,1529.0,,,,,,,3.6,320,1531,2.2,320,923,0.8,679.0,320.0,17.2,56.0,1530.0,73.6,19.7,997.9,1010.2,936,1005.7,1718.0,1008.1,14.7,5.0,,,,,,,,,6.6,4.5,24.4,14.4,,,,,,,,,,,,,,
239,세종,2022-06-18,23.9,20.8,527.0,28.2,1650.0,,,,,,,5.3,180,854,2.6,160,855,1.0,849.0,200.0,18.8,54.0,1650.0,74.0,21.7,997.3,1009.2,2248,1005.8,1616.0,1007.5,14.7,3.9,,,,,,,,,6.0,5.1,26.4,19.1,,,,,,,,,,,,,,
239,세종,2022-06-19,24.3,20.3,413.0,28.4,1533.0,,,,,,,3.9,320,2137,2.5,320,2145,0.9,808.0,320.0,19.1,59.0,1506.0,74.0,22.1,997.4,1009.1,1,1005.5,1734.0,1007.5,14.7,0.9,,,,,,,,,5.9,4.1,30.1,18.9,,,,,,,,,,,,,,
239,세종,2022-06-20,26.1,21.2,500.0,32.3,1517.0,,,,,,,5.0,320,1944,3.7,340,1952,1.3,1125.0,270.0,19.5,47.0,1510.0,68.9,22.6,994.2,1007.1,22,1001.7,1746.0,1004.3,14.7,7.1,,,,,,,,,4.0,2.6,34.3,19.6,,,,,,,,,,,,,,
239,세종,2022-06-21,27.0,20.6,515.0,35.1,1634.0,,,,,,,5.5,340,1813,3.9,340,1731,1.4,1217.0,320.0,19.2,35.0,1552.0,65.1,22.3,993.4,1006.4,2337,1001.1,1444.0,1003.5,14.7,12.4,,,,,,,,,1.3,0.4,37.7,19.2,,,,,,,,,,,,,,
239,세종,2022-06-22,26.3,21.4,226.0,33.2,1416.0,,,,,,,5.0,320,1327,3.0,290,1331,1.1,982.0,180.0,18.7,35.0,1605.0,65.8,21.5,997.0,1008.7,802,1005.6,1643.0,1007.1,14.7,11.3,,,,,,,,,3.3,1.8,35.6,19.6,,,,,,,,,,,,,,
239,세종,2022-06-23,24.2,20.7,454.0,30.2,934.0,,2.5,1127.0,7.0,1942.0,18.2,7.3,200,1730,3.6,180,1824,1.6,1343.0,160.0,21.9,60.0,935.0,87.6,26.4,990.8,1006.7,1,996.4,2359.0,1000.9,14.7,1.5,,,,,,,,,8.8,4.3,27.7,19.3,,,,,,,,,,,,,,
239,세종,2022-06-24,24.0,22.3,725.0,28.2,1539.0,,2.7,249.0,4.9,216.0,9.4,6.3,200,56,3.3,230,1424,2.0,1766.0,180.0,20.3,60.0,1514.0,80.4,23.8,988.7,1002.5,2239,994.0,307.0,998.8,14.7,6.5,,,,,,,,,6.1,5.0,26.3,20.4,,,,,,,,,,,,,,
239,세종,2022-06-25,26.9,22.0,240.0,32.7,1446.0,,,,,,,5.7,160,1336,3.2,160,1339,1.3,1154.0,160.0,21.3,52.0,1440.0,72.9,25.4,994.5,1007.5,2234,1002.3,11.0,1004.6,14.7,8.3,,,,,,,,,2.8,1.9,28.5,20.0,,,,,,,,,,,,,,
239,세종,2022-06-26,27.2,24.1,545.0,30.5,1709.0,,,,,,,6.3,230,1325,3.4,160,1401,1.7,1484.0,180.0,21.7,63.0,1713.0,72.5,25.9,998.7,1011.4,2257,1006.3,229.0,1008.8,14.7,4.5,,,,,,,,,7.9,4.6,29.8,22.5,,,,,,,,,,,,,,
239,세종,2022-06-27,27.9,25.1,655.0,30.3,1025.0,,0.1,,0.1,,0.1,8.1,160,1719,4.3,180,1421,2.0,1711.0,180.0,21.8,61.0,2311.0,70.0,26.2,997.5,1010.9,1,1005.2,2015.0,1007.6,14.7,0.6,,,,,,,,,9.9,4.6,28.3,24.1,,,,,,,,,,,,,,
239,세종,2022-06-28,29.1,27.3,420.0,31.3,1312.0,,,,,,,8.7,160,1135,4.8,180,1626,2.9,2493.0,180.0,20.9,55.0,1646.0,61.8,24.7,993.9,1006.1,4,1002.0,1659.0,1003.8,14.7,4.5,,,,,,,,,9.3,4.6,34.4,24.9,,,,,,,,,,,,,,
239,세종,2022-06-29,26.2,24.1,654.0,29.2,1453.0,,6.9,633.0,17.7,625.0,49.9,8.8,180,151,4.7,180,207,2.3,1948.0,180.0,22.8,61.0,134.0,82.5,27.8,995.3,1008.2,2328,1002.3,320.0,1005.4,14.7,0.2,,,,,,,,,9.6,3.8,27.3,23.5,,,,,,,,,,,,,,
239,세종,2022-06-30,26.4,24.4,2354.0,30.4,1422.0,,5.4,1227.0,5.5,1138.0,12.8,6.7,250,641,3.4,320,1230,1.7,1467.0,180.0,23.2,65.0,1204.0,83.4,28.4,1000.5,1013.4,2314,1008.2,1.0,1010.7,14.7,6.6,,,,,,,,,7.4,3.4,29.0,23.6,,,,,,,,,,,,,,
239,세종,2022-07-01,28.0,23.0,448.0,33.1,1507.0,,,,,,,4.6,290,1244,2.7,290,1244,1.1,914.0,270.0,21.9,48.0,1448.0,71.8,26.3,1004.0,1014.9,815,1012.7,1724.0,1014.1,14.7,12.4,,,,,,,,,4.5,2.5,33.5,21.4,,,,,,,,,,,,,,
239,세종,2022-07-02,28.7,23.0,445.0,34.0,1417.0,,,,,,,4.3,320,1637,2.9,320,1643,1.2,1017.0,320.0,22.2,44.0,1328.0,70.0,26.7,1002.2,1014.6,2,1009.7,1805.0,1012.2,14.6,13.2,,,,,,,,,3.8,1.0,37.2,22.3,,,,,,,,,,,,,,
239,세종,2022-07-03,27.6,22.3,2021.0,34.3,1513.0,,18.4,1920.0,50.3,1904.0,51.7,9.7,160,1911,6.8,160,1859,1.2,1004.0,270.0,22.1,45.0,1422.0,75.1,26.7,998.5,1011.1,16,1006.3,1725.0,1008.5,14.6,11.4,,,,,,,,,6.5,3.5,36.6,21.4,,,,,,,,,,,,,,
239,세종,2022-07-04,27.1,22.7,4.0,33.4,1522.0,,,,,,,4.5,230,1647,2.7,200,1648,0.8,728.0,110.0,23.2,51.0,1516.0,81.0,28.4,995.3,1007.8,32,1003.2,1607.0,1005.3,14.6,6.7,,,,,,,,,7.4,3.5,34.0,22.0,,,,,,,,,,,,,,
239,세종,2022-07-05,27.6,23.8,241.0,33.7,1643.0,,,,,,,3.4,250,1646,2.4,320,1148,0.8,729.0,250.0,23.9,57.0,1645.0,81.3,29.6,995.1,1007.2,2333,1003.5,1719.0,1005.2,14.6,4.0,,,,,,,,,8.0,4.6,34.5,24.2,,,,,,,,,,,,,,
239,세종,2022-07-06,29.2,24.8,508.0,34.6,1618.0,,2.0,1851.0,2.0,1851.0,2.0,5.2,70,1854,3.5,90,1900,1.1,948.0,110.0,23.8,49.0,1536.0,74.4,29.5,997.0,1008.4,800,1005.2,1702.0,1007.0,14.6,7.6,,,,,,,,,7.3,3.5,35.8,25.1,,,,,,,,,,,,,,
239,세종,2022-07-07,28.3,25.7,435.0,33.0,1434.0,,4.5,2326.0,7.9,2243.0,9.5,7.5,140,1038,4.8,160,1038,1.7,1428.0,180.0,23.3,52.0,1119.0,75.6,28.6,995.9,1007.9,201,1003.9,1705.0,1005.9,14.6,6.4,,,,,,,,,7.4,4.0,32.1,24.8,,,,,,,,,,,,,,
239,세종,2022-07-08,26.9,23.3,2345.0,31.2,1302.0,,0.1,,0.2,,0.2,4.6,270,1312,3.0,250,1315,1.1,940.0,290.0,22.3,55.0,1551.0,77.0,27.0,992.8,1004.7,1,1001.0,1754.0,1002.9,14.6,5.1,,,,,,,,,6.0,3.5,31.1,23.2,,,,,,,,,,,,,,
239,세종,2022-07-09,25.7,21.9,305.0,29.8,1413.0,,,,,,,3.1,250,1215,1.7,320,830,0.7,639.0,290.0,22.0,63.0,1406.0,81.0,26.5,992.9,1004.8,2342,1001.7,1807.0,1003.0,14.6,1.5,,,,,,,,,5.9,3.1,28.9,22.5,,,,,,,,,,,,,,
239,세종,2022-07-10,27.5,22.9,544.0,33.9,1542.0,,1.4,2216.0,2.1,2216.0,2.4,4.3,200,2217,2.1,70,1327,0.8,680.0,290.0,23.0,52.0,1502.0,78.3,28.1,994.7,1006.5,924,1002.8,1713.0,1004.8,14.5,7.0,,,,,,,,,6.0,2.6,34.2,23.0,,,,,,,,,,,,,,
239,세종,2022-07-11,24.5,22.9,819.0,27.6,1735.0,,0.6,212.0,1.7,920.0,3.8,3.6,320,506,2.1,320,511,0.8,712.0,360.0,22.5,74.0,1420.0,89.3,27.3,996.0,1008.0,2215,1004.8,307.0,1006.1,14.5,1.7,,,,,,,,,7.3,3.5,27.3,23.8,,,,,,,,,,,,,,
239,세종,2022-07-12,26.6,23.4,108.0,29.9,1543.0,,,,,,,3.3,70,1340,1.9,70,643,0.9,770.0,90.0,23.4,68.0,1407.0,83.5,28.7,997.3,1008.7,1040,1006.3,2330.0,1007.4,14.5,0.0,,,,,,,,,7.8,3.3,30.2,23.4,,,,,,,,,,,,,,
239,세종,2022-07-13,24.9,23.9,548.0,26.5,32.0,,3.7,1837.0,8.6,1802.0,17.7,6.1,200,2348,3.6,160,28,1.7,1441.0,90.0,22.5,75.0,216.0,87.1,27.3,993.0,1007.3,236,999.5,1746.0,1003.1,14.5,0.0,,,,,,,,,9.1,4.8,25.7,23.7,,,,,,,,,,,,,,
239,세종,2022-07-14,26.0,23.1,2358.0,30.0,1500.0,,0.2,,0.2,,0.2,5.3,230,19,2.8,160,5,1.4,1186.0,180.0,22.6,66.0,1516.0,82.0,27.4,990.3,1001.9,2224,998.7,257.0,1000.3,14.5,3.3,,,,,,,,,6.1,3.9,32.8,23.6,,,,,,,,,,,,,,
239,세종,2022-07-15,25.4,21.3,422.0,30.4,1447.0,,,,,,,4.3,290,1500,2.4,320,1722,1.1,925.0,290.0,20.4,50.0,1520.0,75.6,23.9,990.0,1002.0,644,997.9,1721.0,1000.1,14.5,9.4,,,,,,,,,3.1,1.3,32.4,21.0,,,,,,,,,,,,,,
239,세종,2022-07-16,25.5,21.1,510.0,30.5,1331.0,,,,,,,5.2,290,1416,3.5,290,1651,1.3,1157.0,180.0,19.8,54.0,1425.0,72.3,23.1,988.8,1000.8,2147,997.4,1307.0,998.8,14.4,10.3,,,,,,,,,5.0,2.5,32.6,20.8,,,,,,,,,,,,,,
239,세종,2022-07-17,25.4,20.6,512.0,30.1,1423.0,,,,,,,4.8,270,1157,2.7,250,1233,1.1,911.0,270.0,20.6,54.0,1258.0,76.1,24.3,990.8,1002.6,2254,999.6,1723.0,1000.9,14.4,7.2,,,,,,,,,7.3,3.5,31.8,20.9,,,,,,,,,,,,,,
239,세종,2022-07-18,22.3,21.1,821.0,24.7,1.0,,6.1,803.0,27.5,753.0,76.8,4.9,90,1308,3.2,90,1425,1.5,1283.0,90.0,21.3,83.0,1.0,94.4,25.3,989.4,1001.8,13,997.8,1653.0,999.6,14.4,0.0,,,,,,,,,8.0,6.1,23.6,21.1,,,,,,,,,,,,,,
239,세종,2022-07-19,24.5,20.3,631.0,30.7,1429.0,,,,,,,4.8,230,1506,2.8,230,1513,0.9,807.0,230.0,21.4,62.0,1448.0,84.0,25.5,992.9,1006.7,2319,999.6,120.0,1003.0,14.4,5.3,,,,,,,,,7.1,5.3,30.6,19.7,,,,,,,,,,,,,,
239,세종,2022-07-20,26.9,22.4,529.0,32.2,1620.0,,,,,,,3.8,340,1422,2.5,320,1648,1.0,855.0,320.0,21.3,50.0,1608.0,73.6,25.4,996.0,1008.2,826,1003.7,2346.0,1006.1,14.4,7.3,,,,,,,,,8.0,2.9,33.7,22.2,,,,,,,,,,,,,,
239,세종,2022-07-21,23.6,22.5,1343.0,25.6,1050.0,,1.9,157.0,7.1,244.0,22.7,5.5,320,1259,3.6,320,1153,1.4,1198.0,290.0,21.4,71.0,1729.0,88.1,25.6,991.6,1005.4,2338,998.5,926.0,1001.8,14.3,1.2,,,,,,,,,8.0,5.0,25.3,22.7,,,,,,,,,,,,,,
239,세종,2022-07-22,24.9,21.6,459.0,29.8,1517.0,,,,,,,4.7,320,944,2.9,340,953,1.3,1131.0,290.0,20.1,55.0,1239.0,75.9,23.6,995.8,1007.0,833,1004.7,1515.0,1006.0,14.3,6.6,,,,,,,,,6.3,4.9,31.6,21.1,,,,,,,,,,,,,,
239,세종,2022-07-23,24.2,21.1,509.0,28.1,1234.0,,7.2,2215.0,17.4,2214.0,22.9,4.4,110,2054,2.4,160,2058,1.0,847.0,160.0,20.8,64.0,1230.0,82.5,24.6,994.7,1007.1,215,1002.0,2141.0,1004.8,14.3,2.3,,,,,,,,,8.3,4.5,28.4,21.0,,,,,,,,,,,,,,
239,세종,2022-07-24,24.1,22.3,526.0,26.1,1430.0,,0.9,1019.0,2.4,1016.0,7.5,2.9,110,319,2.3,90,307,0.7,616.0,90.0,23.0,85.0,951.0,94.0,28.2,992.4,1005.8,2355,1000.7,448.0,1002.5,14.3,0.1,,,,,,,,,6.8,4.0,26.5,23.3,,,,,,,,,,,,,,
239,세종,2022-07-25,26.7,23.4,618.0,31.6,1636.0,,,,,,,4.3,340,1242,2.7,320,930,1.1,969.0,320.0,22.2,53.0,1510.0,78.3,26.8,998.5,1010.0,2338,1005.8,1.0,1008.6,14.2,8.7,,,,,,,,,3.0,2.4,32.7,23.7,,,,,,,,,,,,,,
239,세종,2022-07-26,27.7,22.2,506.0,33.4,1355.0,,,,,,,3.2,110,1150,2.0,290,1947,0.8,732.0,290.0,22.4,45.0,1652.0,75.4,27.2,999.2,1010.7,725,1007.4,1748.0,1009.3,14.2,8.8,,,,,,,,,2.6,0.9,35.0,22.3,,,,,,,,,,,,,,
239,세종,2022-07-27,27.5,24.7,531.0,30.9,1654.0,,,,,,,6.5,110,1152,3.5,110,1152,2.0,1730.0,90.0,21.1,51.0,1733.0,69.5,25.1,999.5,1010.9,1030,1008.2,1720.0,1009.6,14.2,10.2,,,,,,,,,5.3,2.3,36.4,23.9,,,,,,,,,,,,,,
239,세종,2022-07-28,27.0,23.4,543.0,33.0,1341.0,,2.0,1805.0,4.4,1721.0,4.4,5.1,90,836,3.3,140,1810,1.7,1444.0,90.0,22.7,56.0,1418.0,79.0,27.7,1000.7,1012.2,2314,1009.3,1539.0,1010.8,14.1,9.3,,,,,,,,,4.6,2.5,35.1,22.1,,,,,,,,,,,,,,
239,세종,2022-07-29,29.7,24.3,533.0,34.5,1555.0,,,,,,,4.7,70,1424,2.7,70,1218,1.5,1256.0,90.0,23.2,49.0,1539.0,70.3,28.5,1001.6,1013.3,836,1009.4,1822.0,1011.7,14.1,11.3,,,,,,,,,3.3,0.8,37.0,24.0,,,,,,,,,,,,,,
239,세종,2022-07-30,28.9,25.4,536.0,32.5,1105.0,,,,,,,6.7,140,1129,4.1,70,1458,2.3,1944.0,90.0,22.7,58.0,1309.0,69.6,27.5,999.2,1011.5,1,1007.4,1806.0,1009.2,14.1,5.9,,,,,,,,,6.5,1.1,34.2,24.3,,,,,,,,,,,,,,
239,세종,2022-07-31,26.0,24.9,620.0,28.0,5.0,,2.6,1802.0,5.3,1312.0,17.7,4.6,70,1816,3.2,70,1748,1.5,1329.0,90.0,24.1,69.0,30.0,89.5,30.0,995.8,1008.0,108,1004.8,1903.0,1005.8,14.1,0.1,,,,,,,,,9.6,2.9,27.8,25.3,,,,,,,,,,,,,,
239,세종,2022-08-01,27.4,24.8,218.0,32.4,1438.0,,0.6,653.0,1.1,607.0,4.7,7.3,50,1514,4.5,90,1519,1.7,1450.0,90.0,24.5,61.0,1459.0,85.5,30.8,995.4,1006.8,1009,1003.6,1813.0,1005.4,14.0,3.0,,,,,,,,,8.1,2.8,32.4,25.7,,,,,,,,,,,,,,
239,세종,2022-08-02,27.4,25.5,248.0,31.0,1430.0,,0.0,,0.0,,0.0,6.2,250,1512,3.4,180,1304,1.5,1269.0,180.0,24.1,67.0,1431.0,82.8,30.0,999.1,1011.1,2145,1006.3,1.0,1009.2,14.0,3.9,,,,,,,,,8.5,4.9,32.1,26.3,,,,,,,,,,,,,,
239,세종,2022-08-03,28.6,25.6,2327.0,32.8,1459.0,,0.3,726.0,0.4,726.0,0.4,5.1,320,1244,2.9,290,1248,1.5,1254.0,180.0,24.3,61.0,1450.0,78.4,30.4,1000.4,1011.8,730,1009.0,1738.0,1010.5,14.0,7.6,,,,,,,,,5.0,3.0,35.1,25.7,,,,,,,,,,,,,,
239,세종,2022-08-04,28.3,24.7,310.0,33.2,1445.0,,,,,,,4.5,360,1455,2.7,320,1149,1.0,848.0,270.0,24.4,59.0,1338.0,80.5,30.6,999.6,1011.6,716,1007.8,1756.0,1009.6,14.0,6.9,,,,,,,,,5.0,3.3,34.3,24.9,,,,,,,,,,,,,,
239,세종,2022-08-05,28.4,25.5,238.0,32.6,1522.0,,0.8,725.0,1.2,701.0,1.4,4.3,230,1606,2.8,200,1506,0.8,709.0,160.0,24.9,64.0,1523.0,82.5,31.4,996.5,1008.6,1,1004.0,1620.0,1006.5,13.9,6.9,,,,,,,,,5.3,3.5,33.1,25.7,,,,,,,,,,,,,,
239,세종,2022-08-06,28.8,25.5,517.0,33.4,1427.0,,,,,,,4.2,180,1053,2.4,180,1057,0.9,741.0,180.0,24.7,58.0,1242.0,79.1,31.0,996.3,1007.6,2358,1004.5,1717.0,1006.3,13.9,9.2,,,,,,,,,4.5,2.0,35.0,25.4,,,,,,,,,,,,,,
239,세종,2022-08-07,29.0,26.0,551.0,32.8,1336.0,,,,,,,4.6,200,1403,2.8,180,1354,1.1,924.0,200.0,24.8,64.0,1425.0,79.1,31.3,996.7,1007.7,627,1005.6,1754.0,1006.7,13.8,5.5,,,,,,,,,7.0,3.9,33.4,26.3,,,,,,,,,,,,,,
239,세종,2022-08-08,27.9,26.1,1644.0,29.5,1107.0,,6.0,1630.0,7.3,1630.0,7.3,6.5,230,753,3.4,180,1119,2.0,1746.0,180.0,24.0,73.0,1055.0,79.4,29.8,997.3,1007.9,648,1006.3,256.0,1007.3,13.8,0.0,,,,,,,,,10.0,4.8,29.7,25.9,,,,,,,,,,,,,,
239,세종,2022-08-09,27.4,25.4,354.0,29.8,1605.0,,0.6,354.0,2.1,322.0,6.6,6.9,180,1444,3.3,180,2257,2.2,1916.0,180.0,23.7,70.0,1608.0,81.3,29.4,996.8,1008.2,813,1005.4,1656.0,1006.8,13.8,0.5,,,,,,,,,10.0,,27.8,25.2,,,,,,,,,,,,,,
239,세종,2022-08-10,24.7,23.0,1012.0,27.5,1.0,,13.8,1957.0,32.9,1947.0,139.3,7.2,320,1959,4.7,320,2004,1.3,1165.0,320.0,23.8,78.0,1.0,95.4,29.6,996.1,1007.4,1007,1004.6,207.0,1006.2,13.8,0.0,,,,,,,,,10.0,5.3,26.1,23.6,,,,,,,,,,,,,,
239,세종,2022-08-11,24.9,24.3,1356.0,26.2,343.0,,5.5,810.0,18.9,755.0,65.8,6.9,200,311,3.3,180,737,1.8,1549.0,160.0,24.0,87.0,345.0,94.8,29.7,994.5,1006.2,1,1003.8,527.0,1004.6,13.7,0.0,,,,,,,,,9.9,4.4,25.6,24.3,,,,,,,,,,,,,,
239,세종,2022-08-12,26.8,23.4,640.0,32.0,1536.0,,0.0,,0.0,,0.0,4.4,320,1155,2.9,320,1200,1.0,834.0,320.0,22.1,48.0,1232.0,77.5,26.6,996.1,1007.4,1019,1004.5,1616.0,1006.2,13.7,11.3,,,,,,,,,4.4,2.3,30.6,24.5,,,,,,,,,,,,,,
239,세종,2022-08-13,25.3,23.4,535.0,27.8,1145.0,,2.4,2222.0,5.6,2216.0,18.3,3.3,290,1437,2.4,320,1441,0.7,588.0,160.0,23.3,78.0,1054.0,88.8,28.5,995.9,1007.2,739,1004.7,1643.0,1006.0,13.7,0.1,,,,,,,,,8.1,3.9,27.2,24.1,,,,,,,,,,,,,,
239,세종,2022-08-14,26.7,24.4,447.0,31.0,1519.0,,3.7,59.0,6.0,102.0,8.6,5.6,200,1116,2.7,160,1112,1.0,892.0,160.0,24.6,72.0,1514.0,88.5,30.9,995.9,1006.7,1003,1005.3,320.0,1005.9,13.6,0.9,,,,,,,,,7.4,3.9,27.8,24.5,,,,,,,,,,,,,,
239,세종,2022-08-15,28.2,24.6,2337.0,31.1,1443.0,,22.8,2327.0,27.9,2251.0,29.8,8.9,180,1923,4.0,180,1931,2.5,2192.0,180.0,23.7,68.0,1201.0,77.4,29.3,992.3,1005.9,26,999.6,1803.0,1002.3,13.6,2.6,,,,,,,,,9.1,3.4,28.9,24.3,,,,,,,,,,,,,,
239,세종,2022-08-16,25.8,23.7,917.0,29.7,1458.0,,0.5,459.0,0.7,445.0,0.7,4.7,230,25,2.5,200,26,1.1,992.0,180.0,23.2,69.0,1522.0,86.5,28.5,993.9,1005.9,2242,1000.6,140.0,1003.9,13.6,6.2,,,,,,,,,6.6,2.9,28.4,23.2,,,,,,,,,,,,,,
239,세종,2022-08-17,24.8,21.6,2359.0,30.7,1316.0,,6.9,417.0,7.4,415.0,7.9,4.5,200,1452,2.7,340,1757,0.9,803.0,320.0,22.2,62.0,1317.0,86.1,26.9,996.0,1007.9,2302,1004.2,1607.0,1006.1,13.5,3.3,,,,,,,,,6.1,4.3,27.7,22.1,,,,,,,,,,,,,,
239,세종,2022-08-18,24.4,19.1,517.0,30.4,1443.0,,,,,,,3.3,290,1220,2.1,230,1318,0.8,693.0,270.0,20.0,49.0,1430.0,78.5,23.4,997.6,1009.0,714,1006.8,1537.0,1007.8,13.5,7.1,,,,,,,,,3.9,2.0,28.7,17.6,,,,,,,,,,,,,,
239,세종,2022-08-19,26.0,20.7,258.0,29.7,1244.0,,,,,,,6.1,180,1945,3.0,180,2151,1.3,1136.0,180.0,22.7,70.0,945.0,82.8,27.7,993.3,1007.3,1,1000.7,1809.0,1003.4,13.5,2.3,,,,,,,,,8.8,5.6,27.3,19.2,,,,,,,,,,,,,,
